id,node1_id,node2_id,rating,confidence,mode,user_id,extra_fields
1211,277,5805,1.0,1.0,,2,{}
1212,280,5806,1.0,1.0,,2,{}
1213,226,5806,1.0,1.0,,2,{}
1214,283,5807,1.0,1.0,,2,{}
1215,280,5808,1.0,1.0,,2,{}
1216,280,5808,1.0,1.0,,2,{}
1217,280,5809,1.0,1.0,,2,{}
1218,286,5810,1.0,1.0,,2,{}
1219,279,5811,1.0,1.0,,2,{}
1220,287,5812,1.0,1.0,,2,{}
1221,287,5812,1.0,1.0,,2,{}
1222,309,5813,1.0,1.0,,2,{}
1223,309,5813,1.0,1.0,,2,{}
1224,309,5814,1.0,1.0,,2,{}
1225,287,5814,1.0,1.0,,2,{}
1226,232,5816,1.0,1.0,,2,{}
1227,245,5816,1.0,1.0,,2,{}
1228,232,5816,1.0,1.0,,2,{}
1229,232,5817,1.0,1.0,,2,{}
1230,232,5817,1.0,1.0,,2,{}
1231,248,5818,1.0,1.0,,2,{}
1232,248,5818,1.0,1.0,,2,{}
1233,248,5818,1.0,1.0,,2,{}
1234,233,5819,1.0,1.0,,2,{}
1235,245,5819,1.0,1.0,,2,{}
1236,243,5819,1.0,1.0,,2,{}
1237,245,5819,1.0,1.0,,2,{}
1238,232,5820,1.0,1.0,,2,{}
1239,232,5820,1.0,1.0,,2,{}
1240,232,5820,1.0,1.0,,2,{}
1241,380,5820,1.0,1.0,,2,{}
1242,391,5820,1.0,1.0,,2,{}
1243,312,5821,1.0,1.0,,2,{}
1244,312,5822,1.0,1.0,,2,{}
1245,312,5823,1.0,1.0,,2,{}
1246,312,5824,1.0,1.0,,2,{}
1247,312,5824,1.0,1.0,,2,{}
1248,312,5824,1.0,1.0,,2,{}
1249,312,5825,1.0,1.0,,2,{}
1250,312,5825,1.0,1.0,,2,{}
1251,312,5825,1.0,1.0,,2,{}
1252,315,5827,1.0,1.0,,2,{}
1253,316,5827,1.0,1.0,,2,{}
1254,320,5828,1.0,1.0,,2,{}
1255,316,5829,1.0,1.0,,2,{}
1256,320,5830,1.0,1.0,,2,{}
1257,320,5830,1.0,1.0,,2,{}
1258,375,5830,1.0,1.0,,2,{}
1259,375,5831,1.0,1.0,,2,{}
1260,375,5832,1.0,1.0,,2,{}
1261,375,5832,1.0,1.0,,2,{}
1262,375,5833,1.0,1.0,,2,{}
1263,380,5834,1.0,1.0,,2,{}
1266,316,5835,1.0,1.0,,2,{}
1267,316,5835,1.0,1.0,,2,{}
1268,325,5835,1.0,1.0,,2,{}
1269,325,5835,1.0,1.0,,2,{}
1270,240,5835,1.0,1.0,,2,{}
1271,240,5835,1.0,1.0,,2,{}
1272,240,5835,1.0,1.0,,2,{}
1273,240,5835,1.0,1.0,,2,{}
1274,240,5835,1.0,1.0,,2,{}
1275,300,5837,1.0,1.0,,2,{}
1276,302,5837,1.0,1.0,,2,{}
1277,302,5837,1.0,1.0,,2,{}
1278,302,5837,1.0,1.0,,2,{}
1279,302,5837,1.0,1.0,,2,{}
1280,302,5837,1.0,1.0,,2,{}
1281,302,5838,1.0,1.0,,2,{}
1282,302,5838,1.0,1.0,,2,{}
1283,302,5838,1.0,1.0,,2,{}
1284,302,5838,1.0,1.0,,2,{}
1285,302,5838,1.0,1.0,,2,{}
1286,302,5839,1.0,1.0,,2,{}
1287,302,5839,1.0,1.0,,2,{}
1288,302,5839,1.0,1.0,,2,{}
1289,301,5840,1.0,1.0,,2,{}
1291,301,5840,1.0,1.0,,2,{}
1292,302,5841,1.0,1.0,,2,{}
1293,302,5841,1.0,1.0,,2,{}
1294,302,5841,1.0,1.0,,2,{}
1295,302,5842,1.0,1.0,,2,{}
1296,302,5842,1.0,1.0,,2,{}
1297,302,5842,1.0,1.0,,2,{}
1298,302,5842,1.0,1.0,,2,{}
1299,302,5843,1.0,1.0,,2,{}
1300,302,5843,1.0,1.0,,2,{}
1301,302,5844,1.0,1.0,,2,{}
1302,372,5844,1.0,1.0,,2,{}
1304,372,5844,1.0,1.0,,2,{}
1305,372,5844,1.0,1.0,,2,{}
1306,391,5844,1.0,1.0,,2,{}
1307,367,5845,1.0,1.0,,2,{}
1308,367,5845,1.0,1.0,,2,{}
1310,367,5845,1.0,1.0,,2,{}
1311,367,5845,1.0,1.0,,2,{}
1312,367,5845,1.0,1.0,,2,{}
1313,367,5846,1.0,1.0,,2,{}
1314,367,5846,1.0,1.0,,2,{}
1315,367,5847,1.0,1.0,,2,{}
1316,367,5847,1.0,1.0,,2,{}
1317,372,5847,1.0,1.0,,2,{}
1318,473,5847,1.0,1.0,,2,{}
1319,329,5850,1.0,1.0,,2,{}
1320,329,5850,1.0,1.0,,2,{}
1321,329,5850,1.0,1.0,,2,{}
1322,329,5851,1.0,1.0,,2,{}
1323,237,5852,1.0,1.0,,2,{}
1324,238,5852,1.0,1.0,,2,{}
1325,238,5852,1.0,1.0,,2,{}
1326,329,5853,1.0,1.0,,2,{}
1327,329,5854,1.0,1.0,,2,{}
1328,329,5854,1.0,1.0,,2,{}
1329,329,5855,1.0,1.0,,2,{}
1331,338,5856,1.0,1.0,,2,{}
1332,338,5857,1.0,1.0,,2,{}
1333,338,5857,1.0,1.0,,2,{}
1334,338,5857,1.0,1.0,,2,{}
1335,338,5858,1.0,1.0,,2,{}
1336,338,5858,1.0,1.0,,2,{}
1337,338,5859,1.0,1.0,,2,{}
1338,338,5859,1.0,1.0,,2,{}
1339,338,5860,1.0,1.0,,2,{}
1340,338,5860,1.0,1.0,,2,{}
1341,338,5860,1.0,1.0,,2,{}
1342,64,5861,1.0,1.0,,2,{}
1343,392,5861,1.0,1.0,,2,{}
1344,392,5861,1.0,1.0,,2,{}
1345,320,5861,1.0,1.0,,2,{}
1346,339,5861,1.0,1.0,,2,{}
1347,392,5862,1.0,1.0,,2,{}
1348,341,5863,1.0,1.0,,2,{}
1350,341,5863,1.0,1.0,,2,{}
1351,341,5863,1.0,1.0,,2,{}
1352,328,5865,1.0,1.0,,2,{}
1353,328,5865,1.0,1.0,,2,{}
1354,328,5865,1.0,1.0,,2,{}
1356,432,5866,1.0,1.0,,2,{}
1357,468,5866,1.0,1.0,,2,{}
1358,436,5867,1.0,1.0,,2,{}
1360,435,5868,1.0,1.0,,2,{}
1361,435,5868,1.0,1.0,,2,{}
1362,435,5868,1.0,1.0,,2,{}
1364,435,5869,1.0,1.0,,2,{}
1365,435,5869,1.0,1.0,,2,{}
1366,435,5869,1.0,1.0,,2,{}
1367,435,5869,1.0,1.0,,2,{}
1368,437,5870,1.0,1.0,,2,{}
1369,438,5871,1.0,1.0,,2,{}
1370,438,5872,1.0,1.0,,2,{}
1371,316,5875,1.0,1.0,,2,{}
1372,375,5875,1.0,1.0,,2,{}
1373,375,5875,1.0,1.0,,2,{}
1375,320,5876,1.0,1.0,,2,{}
1376,320,5876,1.0,1.0,,2,{}
1377,328,5877,1.0,1.0,,2,{}
1379,328,5877,1.0,1.0,,2,{}
1380,436,5878,1.0,1.0,,2,{}
1381,468,5878,1.0,1.0,,2,{}
1382,468,5878,1.0,1.0,,2,{}
1383,329,5879,1.0,1.0,,2,{}
1384,380,5879,1.0,1.0,,2,{}
1385,375,5880,1.0,1.0,,2,{}
1387,380,5880,1.0,1.0,,2,{}
1388,302,5881,1.0,1.0,,2,{}
1389,302,5881,1.0,1.0,,2,{}
1390,302,5881,1.0,1.0,,2,{}
1391,380,5881,1.0,1.0,,2,{}
1392,232,5881,1.0,1.0,,2,{}
1393,302,5881,1.0,1.0,,2,{}
1395,312,5882,1.0,1.0,,2,{}
1396,312,5882,1.0,1.0,,2,{}
1397,312,5882,1.0,1.0,,2,{}
1398,312,5882,1.0,1.0,,2,{}
1399,294,5883,1.0,1.0,,2,{}
1400,361,5884,1.0,1.0,,2,{}
1401,361,5884,1.0,1.0,,2,{}
1402,329,5886,1.0,1.0,,2,{}
1403,329,5887,1.0,1.0,,2,{}
1404,329,5888,1.0,1.0,,2,{}
1405,329,5888,1.0,1.0,,2,{}
1406,388,5889,1.0,1.0,,2,{}
1407,388,5889,1.0,1.0,,2,{}
1409,334,5890,1.0,1.0,,2,{}
1410,334,5891,1.0,1.0,,2,{}
1411,534,5892,1.0,1.0,,2,{}
1412,338,5894,1.0,1.0,,2,{}
1413,338,5894,1.0,1.0,,2,{}
1414,392,5895,1.0,1.0,,2,{}
1415,392,5895,1.0,1.0,,2,{}
1417,443,5896,1.0,1.0,,2,{}
1418,392,5897,1.0,1.0,,2,{}
1419,392,5898,1.0,1.0,,2,{}
1420,392,5898,1.0,1.0,,2,{}
1421,546,5899,1.0,1.0,,2,{}
1422,367,5900,1.0,1.0,,2,{}
1423,367,5900,1.0,1.0,,2,{}
1424,372,5900,1.0,1.0,,2,{}
1425,316,5902,1.0,1.0,,2,{}
1426,557,5903,1.0,1.0,,2,{}
1427,557,5903,1.0,1.0,,2,{}
1428,571,5904,1.0,1.0,,2,{}
1430,602,5905,1.0,1.0,,2,{}
1431,571,5905,1.0,1.0,,2,{}
1432,602,5906,1.0,1.0,,2,{}
1434,571,5907,1.0,1.0,,2,{}
1435,602,5908,1.0,1.0,,2,{}
1436,602,5908,1.0,1.0,,2,{}
1437,559,5909,1.0,1.0,,2,{}
1438,558,5911,1.0,1.0,,2,{}
1439,552,5912,1.0,1.0,,2,{}
1440,552,5912,1.0,1.0,,2,{}
1441,552,5913,1.0,1.0,,2,{}
1442,558,5914,1.0,1.0,,2,{}
1443,558,5914,1.0,1.0,,2,{}
1444,435,5916,1.0,1.0,,2,{}
1445,435,5916,1.0,1.0,,2,{}
1446,435,5916,1.0,1.0,,2,{}
1447,435,5916,1.0,1.0,,2,{}
1448,435,5916,1.0,1.0,,2,{}
1449,435,5917,1.0,1.0,,2,{}
1451,435,5918,1.0,1.0,,2,{}
1452,435,5918,1.0,1.0,,2,{}
1453,437,5919,1.0,1.0,,2,{}
1454,438,5919,1.0,1.0,,2,{}
1455,438,5920,1.0,1.0,,2,{}
1456,525,5922,1.0,1.0,,2,{}
1457,525,5922,1.0,1.0,,2,{}
1458,525,5923,1.0,1.0,,2,{}
1459,525,5923,1.0,1.0,,2,{}
1460,525,5923,1.0,1.0,,2,{}
1461,525,5924,1.0,1.0,,2,{}
1462,577,5925,1.0,1.0,,2,{}
1463,577,5926,1.0,1.0,,2,{}
1464,577,5927,1.0,1.0,,2,{}
1465,577,5928,1.0,1.0,,2,{}
1466,577,5929,1.0,1.0,,2,{}
1467,577,5929,1.0,1.0,,2,{}
1468,577,5930,1.0,1.0,,2,{}
1469,577,5930,1.0,1.0,,2,{}
1470,422,5933,1.0,1.0,,2,{}
1471,425,5934,1.0,1.0,,2,{}
1472,648,5935,1.0,1.0,,2,{}
1473,648,5935,1.0,1.0,,2,{}
1474,648,5936,1.0,1.0,,2,{}
1475,648,5936,1.0,1.0,,2,{}
1477,329,5941,1.0,1.0,,2,{}
1478,329,5941,1.0,1.0,,2,{}
1479,388,5942,1.0,1.0,,2,{}
1480,388,5942,1.0,1.0,,2,{}
1481,388,5942,1.0,1.0,,2,{}
1482,334,5943,1.0,1.0,,2,{}
1483,443,5946,1.0,1.0,,2,{}
1484,443,5946,1.0,1.0,,2,{}
1485,443,5947,1.0,1.0,,2,{}
1486,443,5947,1.0,1.0,,2,{}
1487,443,5948,1.0,1.0,,2,{}
1488,443,5948,1.0,1.0,,2,{}
1489,546,5949,1.0,1.0,,2,{}
1490,546,5950,1.0,1.0,,2,{}
1491,546,5951,1.0,1.0,,2,{}
1492,473,5954,1.0,1.0,,2,{}
1493,473,5955,1.0,1.0,,2,{}
1494,557,5957,1.0,1.0,,2,{}
1495,557,5957,1.0,1.0,,2,{}
1496,602,5958,1.0,1.0,,2,{}
1497,571,5958,1.0,1.0,,2,{}
1498,602,5959,1.0,1.0,,2,{}
1499,571,5960,1.0,1.0,,2,{}
1500,571,5960,1.0,1.0,,2,{}
1501,571,5960,1.0,1.0,,2,{}
1502,567,5961,1.0,1.0,,2,{}
1503,567,5961,1.0,1.0,,2,{}
1504,571,5961,1.0,1.0,,2,{}
1505,602,5963,1.0,1.0,,2,{}
1506,606,5963,1.0,1.0,,2,{}
1507,571,5964,1.0,1.0,,2,{}
1508,602,5965,1.0,1.0,,2,{}
1509,602,5965,1.0,1.0,,2,{}
1510,602,5965,1.0,1.0,,2,{}
1511,602,5966,1.0,1.0,,2,{}
1512,571,5967,1.0,1.0,,2,{}
1513,577,5967,1.0,1.0,,2,{}
1514,577,5968,1.0,1.0,,2,{}
1515,602,5968,1.0,1.0,,2,{}
1516,558,5970,1.0,1.0,,2,{}
1517,558,5970,1.0,1.0,,2,{}
1518,552,5971,1.0,1.0,,2,{}
1519,552,5972,1.0,1.0,,2,{}
1521,558,5973,1.0,1.0,,2,{}
1522,558,5973,1.0,1.0,,2,{}
1523,552,5974,1.0,1.0,,2,{}
1524,552,5974,1.0,1.0,,2,{}
1525,552,5974,1.0,1.0,,2,{}
1526,539,5976,1.0,1.0,,2,{}
1527,539,5976,1.0,1.0,,2,{}
1528,539,5976,1.0,1.0,,2,{}
1529,559,5977,1.0,1.0,,2,{}
1530,559,5977,1.0,1.0,,2,{}
1531,559,5977,1.0,1.0,,2,{}
1532,539,5978,1.0,1.0,,2,{}
1533,539,5978,1.0,1.0,,2,{}
1534,518,5978,1.0,1.0,,2,{}
1535,564,5980,1.0,1.0,,2,{}
1536,564,5980,1.0,1.0,,2,{}
1537,564,5980,1.0,1.0,,2,{}
1538,564,5981,1.0,1.0,,2,{}
1539,564,5981,1.0,1.0,,2,{}
1540,563,5982,1.0,1.0,,2,{}
1541,564,5983,1.0,1.0,,2,{}
1542,568,5984,1.0,1.0,,2,{}
1543,568,5985,1.0,1.0,,2,{}
1544,568,5985,1.0,1.0,,2,{}
1545,563,5986,1.0,1.0,,2,{}
1546,563,5986,1.0,1.0,,2,{}
1547,571,5987,1.0,1.0,,2,{}
1548,571,5987,1.0,1.0,,2,{}
1549,571,5988,1.0,1.0,,2,{}
1550,571,5988,1.0,1.0,,2,{}
1551,567,5989,1.0,1.0,,2,{}
1552,569,5990,1.0,1.0,,2,{}
1553,569,5991,1.0,1.0,,2,{}
1554,590,5992,1.0,1.0,,2,{}
1556,565,5994,1.0,1.0,,2,{}
1557,565,5994,1.0,1.0,,2,{}
1559,602,5995,1.0,1.0,,2,{}
1560,587,5995,1.0,1.0,,2,{}
1561,565,5996,1.0,1.0,,2,{}
1562,565,5996,1.0,1.0,,2,{}
1563,565,5996,1.0,1.0,,2,{}
1564,602,5997,1.0,1.0,,2,{}
1565,602,5997,1.0,1.0,,2,{}
1566,587,5997,1.0,1.0,,2,{}
1567,602,5998,1.0,1.0,,2,{}
1568,564,5999,1.0,1.0,,2,{}
1569,571,6001,1.0,1.0,,2,{}
1570,571,6002,1.0,1.0,,2,{}
1571,571,6002,1.0,1.0,,2,{}
1572,571,6002,1.0,1.0,,2,{}
1573,435,6004,1.0,1.0,,2,{}
1574,435,6004,1.0,1.0,,2,{}
1575,435,6004,1.0,1.0,,2,{}
1576,436,6005,1.0,1.0,,2,{}
1577,436,6005,1.0,1.0,,2,{}
1578,436,6005,1.0,1.0,,2,{}
1579,468,6006,1.0,1.0,,2,{}
1580,468,6006,1.0,1.0,,2,{}
1581,468,6006,1.0,1.0,,2,{}
1582,598,6008,1.0,1.0,,2,{}
1583,603,6011,1.0,1.0,,2,{}
1584,571,6012,1.0,1.0,,2,{}
1585,602,6013,1.0,1.0,,2,{}
1586,598,6014,1.0,1.0,,2,{}
1587,525,6017,1.0,1.0,,2,{}
1588,525,6017,1.0,1.0,,2,{}
1589,525,6018,1.0,1.0,,2,{}
1590,577,6020,1.0,1.0,,2,{}
1591,577,6021,1.0,1.0,,2,{}
1592,577,6022,1.0,1.0,,2,{}
1593,577,6022,1.0,1.0,,2,{}
1594,577,6023,1.0,1.0,,2,{}
1595,571,6027,1.0,1.0,,2,{}
1596,547,6028,1.0,1.0,,2,{}
1597,547,6028,1.0,1.0,,2,{}
1598,571,6029,1.0,1.0,,2,{}
1599,577,6030,1.0,1.0,,2,{}
1600,577,6030,1.0,1.0,,2,{}
1601,577,6030,1.0,1.0,,2,{}
1602,547,6031,1.0,1.0,,2,{}
1603,547,6031,1.0,1.0,,2,{}
1604,577,6032,1.0,1.0,,2,{}
1605,577,6032,1.0,1.0,,2,{}
1606,577,6032,1.0,1.0,,2,{}
1607,571,6033,1.0,1.0,,2,{}
1608,577,6033,1.0,1.0,,2,{}
1609,577,6034,1.0,1.0,,2,{}
1610,577,6034,1.0,1.0,,2,{}
1611,571,6034,1.0,1.0,,2,{}
1612,580,6034,1.0,1.0,,2,{}
1613,431,6037,1.0,1.0,,2,{}
1614,470,6038,1.0,1.0,,2,{}
1615,213,6042,1.0,1.0,,2,{}
1616,213,6042,1.0,1.0,,2,{}
1617,623,6042,1.0,1.0,,2,{}
1618,209,6043,1.0,1.0,,2,{}
1620,362,6043,1.0,1.0,,2,{}
1621,362,6043,1.0,1.0,,2,{}
1622,422,6043,1.0,1.0,,2,{}
1623,422,6043,1.0,1.0,,2,{}
1625,422,6044,1.0,1.0,,2,{}
1626,358,6044,1.0,1.0,,2,{}
1627,273,6044,1.0,1.0,,2,{}
1629,294,6045,1.0,1.0,,2,{}
1631,294,6045,1.0,1.0,,2,{}
1632,361,6045,1.0,1.0,,2,{}
1633,361,6045,1.0,1.0,,2,{}
1634,363,6045,1.0,1.0,,2,{}
1635,361,6045,1.0,1.0,,2,{}
1636,297,6045,1.0,1.0,,2,{}
1637,297,6045,1.0,1.0,,2,{}
1638,297,6045,1.0,1.0,,2,{}
1639,627,6047,1.0,1.0,,2,{}
1640,627,6048,1.0,1.0,,2,{}
1641,627,6048,1.0,1.0,,2,{}
1642,627,6048,1.0,1.0,,2,{}
1644,627,6049,1.0,1.0,,2,{}
1645,627,6050,1.0,1.0,,2,{}
1646,627,6050,1.0,1.0,,2,{}
1648,627,6050,1.0,1.0,,2,{}
1649,629,6051,1.0,1.0,,2,{}
1651,627,6051,1.0,1.0,,2,{}
1652,641,6052,1.0,1.0,,2,{}
1653,644,6052,1.0,1.0,,2,{}
1654,644,6052,1.0,1.0,,2,{}
1655,421,6052,1.0,1.0,,2,{}
1656,624,6053,1.0,1.0,,2,{}
1657,626,6053,1.0,1.0,,2,{}
1658,633,6053,1.0,1.0,,2,{}
1659,625,6054,1.0,1.0,,2,{}
1660,629,6056,1.0,1.0,,2,{}
1661,648,6057,1.0,1.0,,2,{}
1662,648,6059,1.0,1.0,,2,{}
1663,648,6059,1.0,1.0,,2,{}
1664,644,6064,1.0,1.0,,2,{}
1665,648,6065,1.0,1.0,,2,{}
1666,648,6065,1.0,1.0,,2,{}
1667,648,6066,1.0,1.0,,2,{}
1668,648,6066,1.0,1.0,,2,{}
1669,648,6067,1.0,1.0,,2,{}
1671,425,6071,1.0,1.0,,2,{}
1672,425,6071,1.0,1.0,,2,{}
1673,425,6071,1.0,1.0,,2,{}
1674,652,6073,1.0,1.0,,2,{}
1675,652,6074,1.0,1.0,,2,{}
1676,652,6075,1.0,1.0,,2,{}
1677,652,6076,1.0,1.0,,2,{}
1678,652,6077,1.0,1.0,,2,{}
1679,656,6080,1.0,1.0,,2,{}
1680,656,6081,1.0,1.0,,2,{}
1683,684,6084,1.0,1.0,,2,{}
1684,685,6085,1.0,1.0,,2,{}
1685,681,6086,1.0,1.0,,2,{}
1686,681,6086,1.0,1.0,,2,{}
1687,681,6086,1.0,1.0,,2,{}
1688,426,6088,1.0,1.0,,2,{}
1689,673,6088,1.0,1.0,,2,{}
1690,673,6089,1.0,1.0,,2,{}
1691,674,6090,1.0,1.0,,2,{}
1692,671,6090,1.0,1.0,,2,{}
1693,674,6090,1.0,1.0,,2,{}
1694,672,6091,1.0,1.0,,2,{}
1695,672,6092,1.0,1.0,,2,{}
1696,672,6092,1.0,1.0,,2,{}
1697,664,6095,1.0,1.0,,2,{}
1698,664,6095,1.0,1.0,,2,{}
1699,664,6096,1.0,1.0,,2,{}
1700,664,6097,1.0,1.0,,2,{}
1701,664,6098,1.0,1.0,,2,{}
1702,664,6099,1.0,1.0,,2,{}
1703,660,6100,1.0,1.0,,2,{}
1705,661,6101,1.0,1.0,,2,{}
1706,660,6102,1.0,1.0,,2,{}
1707,667,6103,1.0,1.0,,2,{}
1708,667,6103,1.0,1.0,,2,{}
1709,667,6103,1.0,1.0,,2,{}
1710,667,6104,1.0,1.0,,2,{}
1711,667,6104,1.0,1.0,,2,{}
1712,569,6111,1.0,1.0,,2,{}
1713,525,6112,1.0,1.0,,2,{}
1714,525,6112,1.0,1.0,,2,{}
1715,525,6112,1.0,1.0,,2,{}
1716,525,6113,1.0,1.0,,2,{}
1717,525,6113,1.0,1.0,,2,{}
1718,525,6113,1.0,1.0,,2,{}
1719,525,6114,1.0,1.0,,2,{}
1720,525,6115,1.0,1.0,,2,{}
1721,478,6117,1.0,1.0,,2,{}
1722,479,6117,1.0,1.0,,2,{}
1723,478,6118,1.0,1.0,,2,{}
1724,478,6118,1.0,1.0,,2,{}
1725,482,6119,1.0,1.0,,2,{}
1726,479,6120,1.0,1.0,,2,{}
1727,479,6121,1.0,1.0,,2,{}
1728,479,6121,1.0,1.0,,2,{}
1729,486,6122,1.0,1.0,,2,{}
1730,577,6124,1.0,1.0,,2,{}
1731,577,6126,1.0,1.0,,2,{}
1732,577,6128,1.0,1.0,,2,{}
1733,530,6129,1.0,1.0,,2,{}
1734,522,6130,1.0,1.0,,2,{}
1735,533,6134,1.0,1.0,,2,{}
1736,527,6135,1.0,1.0,,2,{}
1737,577,6137,1.0,1.0,,2,{}
1738,577,6137,1.0,1.0,,2,{}
1740,571,6139,1.0,1.0,,2,{}
1741,468,6141,1.0,1.0,,2,{}
1742,468,6141,1.0,1.0,,2,{}
1743,468,6141,1.0,1.0,,2,{}
1745,468,6142,1.0,1.0,,2,{}
1746,468,6143,1.0,1.0,,2,{}
1747,577,6144,1.0,1.0,,2,{}
1748,577,6144,1.0,1.0,,2,{}
1749,606,6147,1.0,1.0,,2,{}
1750,606,6147,1.0,1.0,,2,{}
1751,602,6148,1.0,1.0,,2,{}
1752,606,6149,1.0,1.0,,2,{}
1753,606,6149,1.0,1.0,,2,{}
1754,595,6151,1.0,1.0,,2,{}
1755,595,6151,1.0,1.0,,2,{}
1756,595,6151,1.0,1.0,,2,{}
1757,604,6154,1.0,1.0,,2,{}
1758,604,6155,1.0,1.0,,2,{}
1759,604,6155,1.0,1.0,,2,{}
1760,604,6156,1.0,1.0,,2,{}
1762,589,6160,1.0,1.0,,2,{}
1763,589,6160,1.0,1.0,,2,{}
1764,589,6162,1.0,1.0,,2,{}
1765,571,6163,1.0,1.0,,2,{}
1766,571,6164,1.0,1.0,,2,{}
1767,571,6165,1.0,1.0,,2,{}
1768,544,6167,1.0,1.0,,2,{}
1769,544,6167,1.0,1.0,,2,{}
1770,544,6168,1.0,1.0,,2,{}
1771,544,6168,1.0,1.0,,2,{}
1772,544,6169,1.0,1.0,,2,{}
1773,664,6175,1.0,1.0,,2,{}
1774,618,6176,1.0,1.0,,2,{}
1775,611,6177,1.0,1.0,,2,{}
1776,571,6179,1.0,1.0,,2,{}
1777,571,6179,1.0,1.0,,2,{}
1778,571,6179,1.0,1.0,,2,{}
1779,571,6180,1.0,1.0,,2,{}
1780,571,6180,1.0,1.0,,2,{}
1781,571,6180,1.0,1.0,,2,{}
1782,571,6181,1.0,1.0,,2,{}
1783,614,6181,1.0,1.0,,2,{}
1784,614,6182,1.0,1.0,,2,{}
1785,614,6182,1.0,1.0,,2,{}
1786,583,6184,1.0,1.0,,2,{}
1787,567,6185,1.0,1.0,,2,{}
1788,567,6185,1.0,1.0,,2,{}
1789,540,6186,1.0,1.0,,2,{}
1790,537,6187,1.0,1.0,,2,{}
1791,533,6189,1.0,1.0,,2,{}
1792,533,6189,1.0,1.0,,2,{}
1793,533,6189,1.0,1.0,,2,{}
1794,571,6190,1.0,1.0,,2,{}
1795,571,6191,1.0,1.0,,2,{}
1796,571,6191,1.0,1.0,,2,{}
1797,571,6192,1.0,1.0,,2,{}
1798,534,6194,1.0,1.0,,2,{}
1799,534,6194,1.0,1.0,,2,{}
1800,534,6194,1.0,1.0,,2,{}
1801,534,6195,1.0,1.0,,2,{}
1802,534,6195,1.0,1.0,,2,{}
1803,534,6196,1.0,1.0,,2,{}
1804,534,6197,1.0,1.0,,2,{}
1805,652,6200,1.0,1.0,,2,{}
1806,652,6201,1.0,1.0,,2,{}
1807,652,6202,1.0,1.0,,2,{}
1808,652,6203,1.0,1.0,,2,{}
1809,650,6207,1.0,1.0,,2,{}
1810,656,6209,1.0,1.0,,2,{}
1811,656,6210,1.0,1.0,,2,{}
1812,656,6211,1.0,1.0,,2,{}
1813,664,6213,1.0,1.0,,2,{}
1814,611,6217,1.0,1.0,,2,{}
1815,618,6218,1.0,1.0,,2,{}
1816,571,6222,1.0,1.0,,2,{}
1817,571,6222,1.0,1.0,,2,{}
1818,571,6223,1.0,1.0,,2,{}
1819,571,6223,1.0,1.0,,2,{}
1820,571,6224,1.0,1.0,,2,{}
1821,571,6224,1.0,1.0,,2,{}
1822,571,6225,1.0,1.0,,2,{}
1823,614,6226,1.0,1.0,,2,{}
1824,614,6226,1.0,1.0,,2,{}
1825,614,6226,1.0,1.0,,2,{}
1826,616,6228,1.0,1.0,,2,{}
1827,616,6229,1.0,1.0,,2,{}
1828,616,6230,1.0,1.0,,2,{}
1830,619,6232,1.0,1.0,,2,{}
1831,619,6233,1.0,1.0,,2,{}
1832,150,6237,1.0,1.0,,2,{}
1833,150,6237,1.0,1.0,,2,{}
1834,150,6237,1.0,1.0,,2,{}
1835,455,6238,1.0,1.0,,2,{}
1836,455,6238,1.0,1.0,,2,{}
1837,455,6238,1.0,1.0,,2,{}
1838,455,6238,1.0,1.0,,2,{}
1839,455,6238,1.0,1.0,,2,{}
1840,695,6238,1.0,1.0,,2,{}
1841,348,6241,1.0,1.0,,2,{}
1842,348,6241,1.0,1.0,,2,{}
1843,349,6241,1.0,1.0,,2,{}
1844,348,6241,1.0,1.0,,2,{}
1845,349,6241,1.0,1.0,,2,{}
1846,345,6242,1.0,1.0,,2,{}
1848,401,6242,1.0,1.0,,2,{}
1849,349,6242,1.0,1.0,,2,{}
1850,692,6242,1.0,1.0,,2,{}
1851,349,6245,1.0,1.0,,2,{}
1852,349,6245,1.0,1.0,,2,{}
1853,349,6246,1.0,1.0,,2,{}
1854,349,6246,1.0,1.0,,2,{}
1855,349,6246,1.0,1.0,,2,{}
1856,349,6246,1.0,1.0,,2,{}
1857,349,6246,1.0,1.0,,2,{}
1858,349,6247,1.0,1.0,,2,{}
1859,691,6248,1.0,1.0,,2,{}
1860,348,6251,1.0,1.0,,2,{}
1861,349,6251,1.0,1.0,,2,{}
1862,349,6251,1.0,1.0,,2,{}
1863,693,6255,1.0,1.0,,2,{}
1864,693,6258,1.0,1.0,,2,{}
1865,693,6259,1.0,1.0,,2,{}
1866,693,6259,1.0,1.0,,2,{}
1867,452,6262,1.0,1.0,,2,{}
1868,452,6262,1.0,1.0,,2,{}
1869,452,6262,1.0,1.0,,2,{}
1870,452,6262,1.0,1.0,,2,{}
1871,702,6263,1.0,1.0,,2,{}
1872,453,6264,1.0,1.0,,2,{}
1873,454,6264,1.0,1.0,,2,{}
1874,454,6264,1.0,1.0,,2,{}
1875,454,6265,1.0,1.0,,2,{}
1876,344,6269,1.0,1.0,,2,{}
1877,398,6270,1.0,1.0,,2,{}
1878,398,6270,1.0,1.0,,2,{}
1879,736,6271,1.0,1.0,,2,{}
1880,703,6272,1.0,1.0,,2,{}
1882,715,6276,1.0,1.0,,2,{}
1883,715,6277,1.0,1.0,,2,{}
1884,404,6278,1.0,1.0,,2,{}
